2,16
-0.097943,-0.257238,-0.0647592,0.349216,0.347474,-0.336429,0.0477524,-0.0892273,0.115224,0.0601658,-0.152917,0.0319504,0.273732,0.321171,-0.274234,-0.141058
0.296262,0.0263847,-0.280701,-0.0198682,-0.194411,0.38368,0.132287,0.0594038,0.401273,0.199217,0.132155,-0.109039,-0.296123,-0.108075,-0.00481788,0.402863
