0.073319
0.0598385
0.0555558
0.0538143
0.0527216
0.0512179
0.0497626
0.048994
0.0486595
0.0485044
0.0484247
0.0483784
0.048346
0.048313
0.0480991
0.0437866
0.0386503
0.0373791
0.0370657
0.0368392
0.0365678
0.0362885
0.0361131
0.0360116
0.0359497
0.0359108
0.0358849
0.035866
0.0358511
0.0358387
0.0358278
0.0358182
0.0358095
0.0358016
0.0357944
0.0357877
0.0357815
0.0357757
0.0357704
0.0357655
0.0357608
0.0357565
0.0357524
0.0357486
0.035745
0.0357417
0.0357385
0.0357355
0.0357327
0.03573
0.0357275
0.0357251
0.0357228
0.0357207
0.0357186
0.0357167
0.0357149
0.0357132
0.0357115
0.0357099
0.0357084
0.035707
0.0357057
0.0357044
0.0357032
0.035702
0.0357009
0.0356998
0.0356988
0.0356978
0.0356969
0.035696
0.0356952
0.0356944
0.0356936
0.0356928
0.0356921
0.0356914
0.0356908
0.0356902
0.0356895
0.035689
0.0356884
0.0356879
0.0356873
0.0356868
0.0356864
0.0356859
0.0356854
0.035685
0.0356846
0.0356842
0.0356838
0.0356834
0.035683
0.0356827
0.0356824
0.035682
0.0356817
0.0356814
